gnd_id,german_name,related_subjects
4185929-7,Transportkette Zugmittel,"Kette,Zugmittel"
4185931-5,Transportmittel,Verkehrsmittel
4185935-2,Transporttechnik,Transportsystem
4186267-3,Trockenfrachter,Frachtschiff
4186464-5,Turbomotor,Motor
4186479-7,Turmdrehkran,Kran
4186621-6,Überschallflug,Fliegen
4186622-8,Überschallflugzeug,Flugzeug
4186789-0,Umschlaganlage,
4187003-7,Unterirdische Lagerung,Lagerung | Untertagedeponie
4187018-9,Unterlegkeil,
4187555-2,Verbindungsflugzeug,Militärflugzeug
4187929-6,Verpackungsfolie,Folie | Verpackungsmaterial
4187932-6,Verpackungstechnik,Maschinenbau
4188043-2,Verstellpropeller,Schiffspropeller
4188074-2,Vertikalförderer,Fördermittel
4188500-4,Voith-Schneider-Propeller,Schiffspropeller
4188617-3,Volvo Marke,
4188672-0,Vorkammer-Dieselmotor,Dieselmotor
4188900-9,Wagner,
4189058-9,Wanderer Marke,
4189144-2,Wartburg Marke,Markenname
4189194-6,Wasserflugzeug,Flugzeug
4189209-4,Wasserhebewerk,Hebewerk
4189287-2,Wasserstrahlantrieb,Schiffsantrieb
4189770-5,Wettersatellit,Satellit
4189827-8,Wiedereintritt,"Eintritt,Raumfahrt"
4189829-1,Wiedereintrittskörper,Raumflugkörper
4189952-0,Windschutzscheibe,Fahrzeugscheibe
4189963-5,Winglet,Tragflügel
4189978-7,Winterreifen,Reifen
4189997-0,Wirbelkammer,
4190010-8,Wirbelstrombremse,Elektrische Bremse
4190191-5,Wohnwagengespann,
4190566-0,Zeesenboot,Segelboot
4190695-0,Zenith-Vergaser,Vergaser
4191077-1,Zündanlage,
4191081-3,Zündkerze,Zündanlage
4191085-0,Zündverzug,
4191115-5,Zugsicherung,Sicherheitstechnik
4191256-1,Zweirad,Fahrzeug
4191379-6,Laufbuchse,"Buchse,Maschinenbau"
4191542-2,Verteiler,Zündanlage
4191687-6,Erprobungsflug,
4191762-5,Tankcontainer,Container | Tank
4192002-8,Außenbordmotor,Bootsmotor
4192110-0,Peugeot 404,Personenkraftwagen
4192111-2,Peugeot 403,Personenkraftwagen
4192112-4,Peugeot 203,Personenkraftwagen
4192279-7,Tankwagen,Lastkraftwagen
4192764-3,Anschlag Technik,
4192862-3,Kraftfahrzeugzubehör,Zubehör
4192913-5,Culemeyer-Fahrzeug,
4193070-8,Schadstoffarmer Personenkraftwagen,Personenkraftwagen | Schadstoffarmes Kraftfahrzeug
4193259-6,Sportflugzeug,Flugzeug
4193310-2,Arche,
4193319-9,Tender-Lokomotive,Dampflokomotive
4193797-1,Rumpfwerk,Flugzeugtragwerk
4193855-0,Ferrari V12,Personenkraftwagen
4194428-8,Tjalk,Segelschiff | Binnenschiff | Flachbodenschiff
4194564-5,Diesellokomotive Baureihe 232,Diesellokomotive
4194565-7,Blockanlage,
4194637-6,Dr-Technik,Signaltechnik
4194698-4,Dampfstraßenbahn,Straßenbahn
4194732-0,Seilschloss,Seilverbindung
4195056-2,Mini Marke,
4195302-2,Galeone,Segelschiff
4195937-1,Motorsegler Schiff,Segelschiff
4195947-4,Bestattungswagen,Nutzfahrzeug
4195949-8,Reiseflugzeug,Verkehrsflugzeug
4196043-9,Schlepper Schiff,Spezialschiff
4196095-6,Kettenschlepper,"Schlepper,Schiff"
4196118-3,Transportschiff,Kriegsschiff
4196196-1,Flugversuch,Flugerprobung
4196353-2,Lukenabdeckung,
4196429-9,Dampflokomotive Baureihe 86,Tender-Lokomotive | Güterzuglokomotive
4196491-3,Avionik,Elektronik
4196556-5,Ferrari 250 GT,Sportwagen
4196653-3,Dacia 1300,Personenkraftwagen
4196721-5,Dampflokomotive Baureihe 64,ELNA-Lokomotive | Personenzuglokomotive | Tender-Lokomotive
4196926-1,Verbrennungstriebwagen,Triebwagen
4197614-9,Geräteträger,Schlepper
4197757-9,Dschunke,Segelschiff
4197890-0,Hitzeschild,Schutzschild
4198001-3,Cadillac Marke,
4198163-7,Lastensegler,Transportflugzeug | Segelflugzeug
4198196-0,Schiffsrumpf,
4198286-1,Ultraleichtflugzeug,Sportflugzeug
4198768-8,Schulflugzeug,Flugzeug
4198776-7,Trabant 601,Personenkraftwagen
4198907-7,Dampfboot,Boot
4198924-7,IFA-Multicar 25,Kraftfahrzeug
4199059-6,Karren,
4199430-9,Borgward Isabella,"Personenkraftwagen | Borgward,Marke"
4199475-9,Flachpalette,"Palette,Logistik"
4199486-3,Amphibienfahrzeug,Kraftfahrzeug
4199496-6,Teileförderer,
4199591-0,Ferrari GTO,Sportwagen
4199813-3,Innenwirkungsgrad,Wirkungsgrad
4199947-2,Standseilbahn,Seilbahn
4200154-7,Großraumwagen,Reisezugwagen
4200520-6,Deltaflügel,Tragflügel
4201613-7,Vega Raumsonde,Raumsonde
4201686-1,Talbot City-Laster,Lastkraftwagen
4201890-0,Porsche 356,"Sportwagen | Porsche,Marke"
4201891-2,Citroën 2CV,"Personenkraftwagen | Citroën,Marke"
4202765-2,Jachtkauf,
4203326-3,Dampflokomotive Baureihe 44,Güterzuglokomotive | ELNA-Lokomotive
4203328-7,Dampflokomotive Baureihe 54,Dampflokomotive
4203437-1,Kutter,
4203493-0,Radnabenmotor,Kraftfahrzeugmotor
4203590-9,Waggonbau,Schienenfahrzeugbau
4203620-3,Zugmaschine,Nutzfahrzeug | Schlepper
4203634-3,Flaschenkasten,
4203958-7,Buffeting,
4203982-4,Jaguar E-Type,Sportwagen
4204171-5,Opel Kapitän,Personenkraftwagen | Opel
4204172-7,Mercedes 300 SL,"Sportwagen | Mercedes,Marke | Mercedes 300 SLR"
4204208-2,Saugfahrzeug,Kommunalfahrzeug
4204328-1,Bentley Marke,
4204648-8,Kombi,Lastkraftwagen | Personenkraftwagen
4204662-2,Unimog,Schlepper | Lastkraftwagen
4204820-5,Kraftstoffeinsparung,Brennstoffeinsparung
4204836-9,VW Karmann-Ghia,Personenkraftwagen
4205876-4,Weidlingsbauer,Bootsbauer
4205877-6,Bootsbauer,
4205907-0,Notausrüstung,
4205912-4,Bremswirkung,
4206228-7,Fahrgeschwindigkeit,Geschwindigkeit
4206239-1,F 27 Friendship,Verkehrsflugzeug | Propellerflugzeug | Fairchild F-27
4206414-4,Bohrwagen,
4206415-6,Sprenglochbohrwagen SB 2-1,Bohrwagen
4206433-8,Hydraulische Förderanlage,Stetigförderer
4206979-8,Saljut 6,Raumstation
4207528-2,Bremsseil,
4207529-4,Garratt-Lokomotive,Gelenklokomotive
4207975-5,Sojus 39,Raumfahrzeug
4208053-8,Dampfwagen,Kraftwagen
4208088-5,Beharrungsbremsung,
4208167-1,Sojus T-4,Raumfahrzeug
4208405-2,Schwinghebel,
4208406-4,Ventilspiel,
4208593-7,Automatische lastabhängige Bremskraftregelung,Lastabhängige Bremskraftregelung
4208594-9,Bremskraftregelung,
4208655-3,Lastabhängige Bremskraftregelung,Bremskraftregelung
4209033-7,Dau,Segelschiff
4209147-0,Kippaufbau,Lastwagenaufbau
4209227-9,Dampflokomotive Baureihe 42,Dampflokomotive | Güterzuglokomotive
4209404-5,Porsche Carrera 4,"Sportwagen | Porsche,Marke"
4209649-2,Schaufellader,Erdbaumaschine
4209767-8,Dampflokomotive Baureihe 01 1100,Dampflokomotive
4209827-0,Stapelhilfsmittel,
4210118-9,Magazinpalette,"Palette,Logistik | Magazin | Fertigung"
4210173-6,Reifenungleichförmigkeit,Ungleichförmigkeitsgrad
4210185-2,Greifreifenrollstuhl,Rollstuhl
4210186-4,Luftverhältnis,Kraftstoff-Luft-Gemisch
4210742-8,Kleinlokomotive,Lokomotive
4210822-6,Doppeldeltaflügel,Deltaflügel
4211060-9,BMW M1,"Sportwagen | BMW,Marke"
4211569-3,Hafenschiff,Schiff
4211614-4,Chevrolet Corvette,Sportwagen
4211621-1,BMW Z1,"Roadster | BMW,Marke"
4211622-3,Roadster,Kabriolett
4211967-4,Hokule'a,Segelboot
4211988-1,NSU Ro 80,Personenkraftwagen
4211989-3,Alfa Romeo Giulia,Sportwagen | Alfa Romeo
4211991-1,Alfa Romeo Giulietta,Sportwagen | Alfa Romeo
4211994-7,NSU Wankel Spider,Sportwagen
4212351-3,Faserseil,Seil
4213097-9,Rangierlokomotive,Lokomotive
4213284-8,Bockkran,Kran
4213297-6,Stretchfolie,Verpackungsfolie | Kunststofffolie
4213303-8,Schrumpffolie,Verpackungsfolie | Kunststofffolie | Packmittel
4213619-2,Raddampfer,Dampfschiff
4213622-2,Zellenradschleuse,
4214157-6,Passive Sicherheit,Verkehrssicherheit | Technische Sicherheit | Sicherheitseinrichtung
4214706-2,Rikscha,Transportmittel | Personenbeförderung
4214967-8,Dampflokomotive Baureihe 41 360,Dampflokomotive
4214978-2,Elektrolokomotive Baureihe 94,"Krokodil,Lokomotive | Güterzuglokomotive | Elektrolokomotive Reihe 1020"
4214988-5,Stauplan,
4215075-9,Schiffsvermessung,
4216692-5,Fluggeschwindigkeit,Geschwindigkeit
4216693-7,Propellerflugzeug,Flugzeug
4217147-7,Küstenmotorschiff,Motorschiff
4217162-3,Mercedes SL,"Sportwagen | Mercedes,Marke"
4217382-6,Aston Martin DB,Sportwagen
4217385-1,Lagonda,
4217414-4,Lotus Seven,Sportwagen | Rennwagen
4217416-8,Caterham Seven,Sportwagen
4217828-9,Fass,Behälter
4218306-6,Fahrzeuglackierer,Maler und Lackierer
4218755-2,Taube Flugzeug,Flugzeug
4218756-4,Jeannin-Stahltaube A.180/14,"Taube,Flugzeug"
4219258-4,Kohlebunker,"Bunker,Behälter"
4219382-5,Porsche 914,"Sportwagen | Porsche,Marke"
4219444-1,Ford Capri,Sportwagen | Coupé | Ford
4219675-9,Stahlschiffbau,Schiffbau
4219697-8,Lanz Bulldog,Schlepper
4219700-4,Schiffsmotor,Fahrzeugmotor | Schiffsmaschinenanlage
4219885-9,Saxonia Lokomotive,Dampflokomotive
4220659-5,Fahrzeugsitz,Sitzplatz
4220881-6,Seenotrettungskreuzer,Spezialschiff
4221038-0,Lenkrad,Lenkung
4221392-7,Fahrrad mit Hilfsmotor,Kraftrad | Fahrrad
4221751-9,Bordinstrument,Bordnetz
4221753-2,Querdynamik,Fahrdynamik
4221835-4,Sportboot,Boot
4223410-4,Tourenrad,Fahrrad
4223875-4,Voyager 2,"Voyager,Raumsonde"
4224122-4,Raumfahrtunfall,Unfall
4224126-1,Challenger Raumtransporter,Raumtransporter
4224371-3,Kabelleger,Spezialschiff
4224479-1,Exosat,Röntgensatellit
4225413-9,Polizeifahrzeug,Einsatzfahrzeug
4225892-3,Goliath Marke,Markenname
4226216-1,Drahtspeichenrad,Rad
4226398-0,Fiat,Markenname
4226501-0,Mazda,Markenname
4226587-3,Fahrradkelle,Fahrrad
4226588-5,Stimmwarnung,Alarmanlage | Flugzeug
4227273-7,Peugeot,
4227501-5,Straßenbahnwagen,Schienenfahrzeug
4228468-5,Galion,Bug
4228469-7,Bug,Schiffsrumpf
4228522-7,Rundspantboot,Boot
4229043-0,Dampflokomotive Baureihe 65,Tender-Lokomotive | Personenzuglokomotive | Neubaulokomotive
4229045-4,Dampflokomotive Baureihe 66,Tender-Lokomotive | Personenzuglokomotive | Neubaulokomotive
4229573-7,Saugrohreinspritzung,Benzineinspritzung | Ansaugkanal
4229608-0,BMW 7er Reihe,"Personenkraftwagen | BMW,Marke"
4229766-7,Lloyd Arabella,Personenkraftwagen
4231015-5,Dampflokomotive Baureihe 23 105,Dampflokomotive
4231392-2,Porsche Indy,"Rennwagen | Porsche,Marke"
4232143-8,Apollo-Programm,Bemannte Raumfahrt | Raumfahrtprogramm
4232305-8,Rohrbrücke,Brücke
4232934-6,Zugbeeinflussung,Zugsicherung
4232935-8,Indusi,Punktförmige Zugbeeinflussung
4232937-1,Funkzugbeeinflussung,Zugbeeinflussung
4232938-3,Linienzugbeeinflussung,Zugbeeinflussung
4233047-6,Mehrwegverpackung,Verpackung | Einwegverpackung
4233264-3,Opel Manta,Personenkraftwagen | Opel
4233776-8,Mazda MX-5,Sportwagen | Roadster | Mazda
4233825-6,Streckenblock,Eisenbahnsignal
4233826-8,Fender,
4234784-1,Landwirtschaftliches Fahrzeug,Nutzfahrzeug
4234821-3,Floßbau,
4235601-5,BMW K-Reihe,Motorrad
4235837-1,Rollenbahn,Schwerkraftförderer
4235950-8,BMW 5er Reihe,"Personenkraftwagen | BMW,Marke"
4235953-3,Jaguar XK,Sportwagen
4236042-0,Elektrolokomotive Baureihe 93,"Güterzuglokomotive | Krokodil,Lokomotive"
4236043-2,Range Rover,Geländewagen
4236141-2,Sänfte,Traggestell | Nichtmotorisiertes Verkehrsmittel
4236165-5,Niederflurwagen,Niederflurfahrzeug
4236492-9,Audi 80,Personenkraftwagen | Audi
4236493-0,Audi 90,Personenkraftwagen | Audi
4236494-2,Mercedes 200,Personenkraftwagen
4236654-9,Coupé,Personenkraftwagen
4236657-4,Holzschiffbau,Schiffbau
4236796-7,Ablaufberg,Rangierbahnhof | Laufzielbremsung
4236859-5,Peugeot 205,Personenkraftwagen
4238317-1,Agrarflugzeug,Arbeitsflugzeug | Agrarfliegerei
4238319-5,Arbeitsflugzeug,Flugzeug
4238921-5,Dampflokomotive Baureihe 95 027,Dampflokomotive
4239475-2,Dampflokomotive Baureihe 43,Dampflokomotive | Güterzuglokomotive
4239492-2,Dampflokomotive Baureihe 01,Dampflokomotive | Schnellzuglokomotive
4239493-4,Dampflokomotive Baureihe 03,Dampflokomotive | Schnellzuglokomotive
4239652-9,BMW 850i,Sportwagen
4239938-5,DC-3,Verkehrsflugzeug
4240196-3,Porsche 959,"Sportwagen | Porsche,Marke"
4241174-9,Dampflokomotive Baureihe 56,Dampflokomotive | Güterzuglokomotive
4241175-0,Dampflokomotive Baureihe 55,Dampflokomotive | Güterzuglokomotive
4241392-8,Einrad,Fahrrad
4241843-4,Zugeinrichtung,
4241844-6,Anhängerbremse,Bremse
4242036-2,Sauber-Mercedes,Rennwagen
4242499-9,Grubenbahn,Werkbahn | Fördermittel | Schienenbahn
4243351-4,Roll-on-roll-off-Schiff,Frachtschiff
4243579-1,Allradlenkung,Lenkung
4243785-4,MGC,Sportwagen
4243786-6,MGB,Sportwagen
4243787-8,MGA,Sportwagen
4244069-5,Tretboot,Boot
4246825-5,Dampflokomotive Baureihe 95,Tender-Lokomotive | Güterzuglokomotive
4246879-6,Lamborghini Diablo,Sportwagen
4247719-0,Anschlagseil,Seil | Lastaufnahmemittel
4247720-7,Lastaufnahmemittel,"Fördermittel | Anschlagen,Fördertechnik"
4248333-5,Unterseeboot Typ IX,Unterseeboot
4248763-8,Airbus 321,Großraumflugzeug
4248780-8,Airbus 320,Großraumflugzeug
4249222-1,Drehscheibe,
4249808-9,Zentrallager,Lager
4250277-9,Scheibenkupplung,Nichtschaltbare Kupplung
4251458-7,Mischgasgerät,Tauchgerät
4251459-9,Tauchgerät,
4251496-4,Sack,Packmittel | Transportbehälter
4252007-1,KDL 11,Dampflokomotive
4252882-3,Volvo PV 544,Personenkraftwagen
4255145-6,Motoreinstellung,
4257316-6,Fahrgastsitz,Fahrzeugsitz
4258299-4,BMW Marke,Markenname
4258648-3,Dampflokomotive Baureihe 01 150,Dampflokomotive
4259412-1,Dampflokomotive Baureihe 78,Tender-Lokomotive | Personenzuglokomotive
4259415-7,Dampflokomotive Baureihe 96,Mallet-Lokomotive | Tender-Lokomotive | Güterzuglokomotive
4259671-3,Offener Güterwagen,Güterwagen
4259785-7,Renault 4 CV,Kleinwagen
4259841-2,Schmalspurschlepper,Schlepper
4260009-1,Bremsweg,
4260020-0,Solarmobil,Elektrofahrzeug
4260072-8,Packstoff,Verpackungsmaterial | Verpackung
4260076-5,Pontiac Marke,
4260323-7,Treibrad,Rad
4260616-0,Zahnradlokomotive,Lokomotive
4260884-3,Ferrari F 40,Sportwagen
4261386-3,Opel,Markenname
4261521-5,Flettner-Rotor,Schiffsantrieb | Turbo-Segelschiff
4261940-3,Ladewagen,
4262083-1,Fuhrwerk,Wagen
4262540-3,Grosspackmittel,Packmittel | Container
4262541-5,Packmittel,Verpackung
4262890-8,Mehrventilmotor,Kraftfahrzeugmotor
4262901-9,Automatisches Getriebe,Wechselgetriebe
4263138-5,Ladebucht,
4263330-8,Wartburg 353 W/1.3,"Personenkraftwagen | Wartburg,Marke"
4264445-8,Renault Alpine,Sportwagen
4264447-1,Morgan Marke,
4264448-3,Porsche 911 Turbo,"Sportwagen | Porsche,Marke"
4264721-6,Ferrari Testarossa,Sportwagen
4265081-1,Dampflokomotive Baureihe 62 015,Dampflokomotive
4267237-5,Schwenkflügel,Tragflügel
4268489-4,Federbein,Radaufhängung
4269139-4,Mercedes 180,Personenkraftwagen
4271399-7,VW Scirocco,"Personenkraftwagen | Volkswagen,Marke"
4271568-4,Langstreckenflugzeug,Flugzeug
4272500-8,Ferrari Berlinetta,Sportwagen
4272669-4,BMW V8,Personenkraftwagen
4273803-9,Lamborghini Countach,Sportwagen
4273819-2,Sputnik,Satellit
4273846-5,Bentley Continental R,Personenkraftwagen
4274173-7,Piper Cub,Leichtflugzeug
4274177-4,Bugatti Marke,
4274368-0,Diesel-Ethanol-Mischkraftstoff,Kraftstoff
4274435-0,Mercedes S-Klasse,Personenkraftwagen
4274448-9,MV Agusta,Motorrad
4274862-8,Dacia 1310TX,Personenkraftwagen
4274864-1,Dacia 1310,Personenkraftwagen
4274866-5,Ferrari 348,Sportwagen
4275760-5,PtL 2/2,Dampflokomotive
4275777-0,Schiffsausrüstung,Ausrüstung
4275793-9,Leitplanke,Leiteinrichtung
4275805-1,Boeing 707,Verkehrsflugzeug
4276101-3,MZ Marke,
4276338-1,Datsun 240Z,Sportwagen
4276481-6,Stahlschrank,Schrank
4276878-0,Gleisverwerfung,
4277174-2,Dieselhydraulische Lokomotive,Diesellokomotive
4277227-8,Dieselelektrische Lokomotive,Diesellokomotive
4277808-6,Opel Corsa Diesel,Personenkraftwagen | Opel
4278003-2,Dampflokomotive Baureihe 57 10,Dampflokomotive
4278239-9,Spezialfahrzeug,Fahrzeug
4278388-4,Feuerlöschboot,Spezialschiff
4278776-2,Transportbehälter,"Behälter | Ladungsträger,Logistik"
4278926-6,Druckwellenmaschine,Flügelzellenmaschine
4278933-3,Fluggasturbine,Gasturbine | Turboluftstrahltriebwerk
4279091-8,Elektrothermisches Raumflugtriebwerk,Raketentriebwerk
4279325-7,Rückspiegel,Spiegel
4279910-7,Autotransportwagen,Güterwagen
4280451-6,Totholz Schiffbau,
4280866-2,VW Santana,Personenkraftwagen
4281180-6,Wikingerschiff,Schiff
4281434-0,Regalförderzeug,Stapler
4281436-4,Floß,Wasserfahrzeug
4281787-0,Stapler,Flurförderer
4281788-2,Honda CX 650,Motorrad
4281789-4,Honda CX 500,Motorrad
4281941-6,Laminarprofil,"Profil,Aerodynamik"
4282304-3,Anstellwinkel,Winkel | Blattspurlauf
4282633-0,Nebenaggregat,Aggregat
4283605-0,Lamborghini Marke,
4284360-1,"Lotus Kraftfahrzeug, Marke",
4284495-2,Leichtfahrzeug,Fahrzeug
4284497-6,Schräglauf,
4284696-1,Olympus Luftstrahltriebwerk,Luftstrahltriebwerk
4284748-5,Triumph GT6,Sportwagen
4284749-7,Triumph Spitfire,Sportwagen
4285303-5,Do 128,Flugzeug
4285304-7,Do 228,Flugzeug
4285512-3,Schwimmkran,Kran | Spezialschiff
4285656-5,Austin-Healey Sprite,Personenkraftwagen
4285657-7,MG Midget,Roadster
4286503-7,Boeing 247,Verkehrsflugzeug
4286652-2,Rotorblatt,"Rotor,Drehflügel | Flügel,Technik"
4286923-7,Lancia,
4286959-6,Elektrische Bremse,Bremse
4288131-6,VW Corrado,Personenkraftwagen
4288271-0,Automobilmechaniker,Garagist | Kraftfahrzeugmechaniker
4288272-2,Automobilmechanikerin,Mechanikerin
4288273-4,Kraftfahrzeugmechanikerin,Mechanikerin | Kraftfahrzeugmechaniker
4288279-5,Kraftfahrzeugelektriker,Elektriker | Kraftfahrzeugelektrikerin
4288280-1,Kraftfahrzeugelektrikerin,Elektrikerin | Kraftfahrzeugelektriker
4288722-7,Tatra Marke,
4288838-4,Fischerboot,Boot
4289088-3,Bisquine,Fischerboot
4289513-3,Daihatsu,
4289674-5,Jaguar Mk. I,Personenkraftwagen
4289675-7,Ducati,
4290364-6,Trimmen,
4290414-6,Taucherglocke,Tauchgerät
4290595-3,Kipprotorflugzeug,Drehflügelflugzeug
4290712-3,Karavelle,Segelschiff
4290804-8,Schubvektorsteuerung,Steuerung
4290807-3,Lastpendelung,
4290808-5,Bordkran,Kran
4291465-6,Liberty-Schiff,Frachtschiff
4291540-5,Porsche 911 Speedster,"Sportwagen | Porsche,Marke"
4292413-3,Kompressionszündung,Selbstzündung
4292533-2,Fiat 124,Sportwagen | Fiat
4292815-1,Saab Marke,
4293126-5,Dampflokomotive Baureihe 03 001,Dampflokomotive
4293130-7,BMW GS,Enduro-Motorrad
4293220-8,Elektrischer Triebzug Baureihe 480,Elektrischer Triebzug
4293455-2,Sojus T-13,Raumfahrzeug
4293787-5,Schleppermarkt,Markt
4293844-2,Lloyd Marke,Markenname
4293968-9,Bremsprobe,Funktionstest
4295055-7,Anbaugerät,Gerät
4296562-7,Droschke,Kutsche
4297329-6,Mercedes 220,Personenkraftwagen
4297330-2,Triumph TR,Sportwagen
4297444-6,Versuchsstrecke,
4297548-7,Spike-Reifen,Winterreifen
4297666-2,Velomobil,Fahrrad
4298062-8,Kettenkratzerförderer,Kettenförderer
4298100-1,Achslast,"Belastung,Mechanik"
4298253-4,Förderkette,"Kette,Zugmittel"
4298856-1,Dieselhydraulischer Antrieb,Fahrzeugantrieb
4299183-3,Trawler,Fischereifahrzeug
4299187-0,Fischereifahrzeug,Spezialschiff
4299943-1,Maserati Marke,
4300126-9,Aston Martin,
4300222-5,Dampflokomotive Baureihe 99,Dampflokomotive | Schmalspurlokomotive
4300411-8,Porsche Turbo,"Sportwagen | Porsche,Marke"
4301232-2,Airbag,Rückhalteeinrichtung
4301344-2,Ladeeinheit,
4301994-8,Turbo-Segelschiff,Segelschiff | Flettner-Rotor
4302014-8,Blackburn Marke,
4302106-2,ELNA-Lokomotive,Einheitslokomotive | Dampflokomotive
4302110-4,Ford,Markenname
4302829-9,Fahrradbeleuchtung,Beleuchtung
4302831-7,Standlicht,Kraftfahrzeugbeleuchtung | Fahrradbeleuchtung
4303072-5,Iowa-Klasse,Schlachtschiff
4303073-7,Essex-Klasse,Flugzeugträger
4303074-9,Fletcher-Klasse,Zerstörer
4303187-0,Mercedes 600 SEC,Personenkraftwagen
4303188-2,Mercedes 500 SEC,Personenkraftwagen
4303741-0,Opel Corsa,Personenkraftwagen | Opel
4303742-2,Brandtaucher,Unterseeboot
4304312-4,Ferrari 250 GTO,Sportwagen
4304967-9,Elektrotriebwagen,Triebwagen
4305684-2,Triumph Marke,
4305904-1,Elektrolokomotive Baureihe 18,Elektrolokomotive
4305905-3,Elektrolokomotive Baureihe 19,Elektrolokomotive
4307857-6,Privatgüterwagen,Güterwagen
4308460-6,Halberstadt Cl. IV,Jagdflugzeug
4308467-9,Gelenkfahrzeug,Fahrzeug
4308771-1,Palettiermaschine,
4308928-8,Tu 144,Überschallflugzeug
4308937-9,X 15,Raketenflugzeug
4309589-6,Paternoster Fördermittel,"Aufzug,Fördermittel"
4309816-2,Dampflokomotive Baureihe 53,Dampflokomotive
4310315-7,Opel Ascona C,Personenkraftwagen | Opel
4310321-2,Allterrain-bike,Fahrrad
4310343-1,Volvo PV 120,Personenkraftwagen
4310394-7,Ferrari 512 TR,Sportwagen
4310397-2,Bugatti EB 110,Sportwagen
4310401-0,L-1011 TriStar,Großraumflugzeug
4311249-3,Kinderwagen,Wagen
4311640-1,Kraftschlussbeiwert,Kraftschluss
4311783-1,Suzuki GSX-R 750,"Motorrad | Suzuki,Marke"
4311785-5,Suzuki GSX-R 1100,"Motorrad | Suzuki,Marke"
4312430-6,Heck,Schiffsrumpf
4312980-8,DATAWARE Programm,Kraftfahrzeug | Kosten | Datenverwaltung | Programm
4313196-7,Umlaufzeit,
4313479-8,Alfa Romeo 155,Personenkraftwagen | Alfa Romeo
4313812-3,Schmalgangstapler,Regalförderzeug
4313835-4,Audi,Markenname
4313837-8,VW Polo,"Kleinwagen | Volkswagen,Marke"
4314308-8,Unterseeboot Typ XXIII,Unterseeboot
4314588-7,Dampflokomotive Baureihe 01 10,Dampflokomotive | Schnellzuglokomotive
4315715-4,Opel Vectra,Personenkraftwagen | Opel
4315716-6,Mercedes W 124,"Personenkraftwagen | Mercedes E-Klasse | Mercedes-Benz Baureihe 124 | Mercedes,Marke"
4315731-2,Langzeitlagerung,Lagerung
4317872-8,Liegerad,Fahrrad
4318463-7,D.H. 106,Verkehrsflugzeug
4318692-0,Rußfilter,Filter
4319179-4,VW Golf Diesel,"Personenkraftwagen | Volkswagen,Marke"
4319180-0,VW Jetta Diesel,Personenkraftwagen
4319181-2,VW Jetta GT,Personenkraftwagen
4320258-5,Ausbaggerung,
4320266-4,Baggergut,
4321143-4,Einzelradantrieb,"Antrieb,Technik"
4321192-6,Ferrari,
4321408-3,Autokran,Kran | Nutzfahrzeug
4321528-2,CA-Lagerung,Lagertechnik | Modifizierte Atmosphäre
